""	"WT1"	"WT2"	"C1"	"C2"	"C3"	"Tg197-1"	"Tg197-2"	"Tg197-3"	"Tg197-C1"	"Tg197-C3"
"Cacna1e"	0	0	0	0	0	0	0	0	0	0
"Ier5"	9.52285432308944	9.36248120482759	9.23369303681829	9.29986796572093	9.24338687848959	9.41775600861743	9.34290774673482	8.99895880779165	9.52865664024208	9.62847758126749
"Mr1"	5.24330697885046	5.21280114346306	5.49593928831921	5.49357280140796	5.37729074877294	5.59197218848988	5.71860617677973	5.49933520087234	5.00347287998558	5.20394092741996
"Stx6"	7.68599629071208	7.31200366377838	7.36307094674131	7.46255835296822	7.26649412883316	7.65391987195407	7.65396137203214	7.7734332181191	7.70073352271752	7.52572446805505
"BC034090"	4.86957885804466	4.72927067030356	4.80907568055499	4.73797746280415	4.82092870806686	4.77232650618228	4.77084924041685	4.57440358009724	4.97770308261954	5.11724809113346
"Xpr1"	6.72629854986672	6.60954932255072	6.78888026080693	6.74774452249681	6.92779770380491	6.80548688472135	6.95337393483928	6.80115235637878	6.51628627289223	6.7766965867703
"Acbd6"	7.00935346738065	6.90099510743109	6.67324393375502	7.12984779220005	6.85530292193268	6.95601970666744	6.87923288859079	6.71655798941538	6.82112585862769	7.00934133109002
"Lhx4"	-2.16917889369935	-2.16484581821354	-2.17431353679175	-2.17442761783931	-2.17528587216002	-2.17528727430757	-2.17573013987099	-2.17586344404502	-2.17509252087102	-2.17364737421062
"Qsox1"	12.9597273763868	12.9295991067436	12.700138025954	13.102083266992	12.8846989546305	12.9392234489936	12.635456761015	12.87856394144	12.9613400016835	12.9659712659442
"Cep350"	6.22925936947098	6.18113973088193	5.88413357036053	5.78837699841847	6.38241850285052	6.06845234444864	6.20569911294404	6.38465004414637	5.84544654651692	5.50165968375957
"Tor1aip1"	7.49886996143366	8.04545454587216	7.92178324339593	7.83327934681037	7.93106990888927	7.82875478781054	7.67746520563305	7.87367017210838	7.84532646818383	8.14698282229629
"Tor1aip2"	9.20486298660698	9.17676882599823	9.10185294112173	9.17220320359877	9.10080512754576	9.22201821014906	9.247776054782	9.210956353522	9.33697722998722	9.37771167698859
"Fam163a"	0	0	0	0	0	0	0	0	0	0
"Tdrd5"	0	0	0	0	0	0	0	0	0	0
"Nphs2"	-1.87957466824099	-1.88828008327117	-1.88795902438265	-1.88814530726825	-1.8579849666654	-1.88954903988602	-1.89027219484338	-1.89048986716259	-1.88923102709672	-1.88687124783657
"Axdnd1"	-2.16962646074627	-2.17438557434178	-2.17421005649271	-2.17431189441892	-2.17507804131229	-2.17507929298206	-2.17547463043321	-2.1755936284695	-2.16627827481487	-2.17361538614887
"Gm2000"	11.6304502606508	11.1254226079966	11.2557462632769	11.0910402849109	11.1963537182005	11.3245057079263	11.4377184254638	11.3012348633738	10.8819314931679	10.7728182007728
"Soat1"	8.08868180753102	8.44001197855365	8.10870920737522	8.07718321136452	8.02421938581183	8.65464210936178	8.12178271393598	8.36709547455138	8.59608922528947	8.58174800686998
"Gm10031"	6.09459901810722	6.03140168408299	6.10494631676641	6.38321210211681	6.42171867231368	6.24674116389707	6.31454319907453	6.22016746355507	6.56522632369868	6.56073422056143
"Abl2"	6.58131342944383	6.52862936914334	6.44004814267763	6.33659899017302	6.38724745447369	6.89455482765516	6.54680475641226	6.17343478565294	6.55332018576187	6.6721776690152
"Tor3a"	7.14685465861217	6.18815328319922	6.64925619763022	6.48394952130291	6.58660952263697	6.57927947803274	7.0178827596498	7.13824466468859	6.63276742656529	6.48831869400558
"Fam20b"	8.69869838500435	8.83845028373316	8.42827097368706	8.5760374229184	8.55942036829446	8.56548095739374	8.95776258234587	8.6248432817024	9.06715247348569	9.17515279531434
"Ralgps2"	1.86095311646028	1.7088436241865	1.71354999624141	1.71080894708979	1.75513940298824	1.58606261756667	1.77035134576119	1.73778142277123	1.82268053782794	1.59728459622717
"Angptl1"	0	0	0	0	0	0	0	0	0	0
"Tex35"	0	0	0	0	0	0	0	0	0	0
"Rasal2"	5.66990975637684	5.88137733946327	5.80690158662652	6.17940057277885	5.82800074207753	5.74576423806068	5.9146796416615	5.58890925425904	5.41691862899475	5.68174943264639
"Cryzl2"	4.2511251126809	4.47760034608406	4.57391365963666	4.56114884419333	4.57928122012453	4.17533146619704	4.2233716045629	4.54250202719587	4.2794069535829	4.04473646397502
"Sec16b"	6.26405769370754	6.62341351737442	6.38578183673562	6.57823953933931	6.60066459821569	6.35308961879991	6.3877079680521	6.43444235533816	6.43109180264092	6.47263363969547
"Brinp2"	-1.309533467967	-1.2964453062004	-1.32504278453144	-1.32538736915958	-1.27036235315067	-1.32798398280207	-1.30116872035215	-1.32849943806186	-1.327395725226	-1.32303062396485
"Astn1"	-0.598826304671837	-0.619826439685213	-0.619580786531784	-0.619723970098172	-0.436591699919749	-0.587359775451393	-0.621230451184342	-0.591001071859427	-0.62052250047547	-0.618709039664373
"Pappa2"	7.23530932992417	7.32313963392393	6.96254760767161	7.13762286642014	6.98667833585004	5.89621090171778	6.0414741596974	7.22657429676711	6.85581141954777	6.21987830144467
"Cop1"	6.82709535023829	7.18790361011292	6.91234531492271	7.07400674982135	7.02936779695228	6.91343041263699	6.76747050122915	7.11180407677043	7.19659528967159	7.17521813383592
"Tnr"	-2.16917889369935	-2.16484581821354	-2.17431353679175	-2.17442761783931	-2.17528587216002	-2.17528727430757	-2.17573013987099	-2.17586344404502	-2.17509252087102	-2.17364737421062
"Tnn"	9.17752280399557	8.99730930313139	8.68692426767624	8.78430141982788	8.86966174900899	8.98809965452184	9.02237838932938	9.6167675058233	8.24783612270707	8.51178540584363
"Mrps14"	7.74911071198836	7.74360515424668	7.97497354389708	7.82880676696367	7.87951943212534	7.70964082196545	7.62177842170558	7.76226938695676	7.78735487736923	7.72112877147008
"Cacybp"	7.97450069530645	7.86937599047507	7.78731274219199	7.55411202555758	7.67138401144464	7.62698271988823	7.67230943079847	7.63793848688752	7.92319202610642	7.51995887228056
"Rabgap1l"	7.07290137431717	7.15912711224161	6.54573701351583	6.71215401801753	7.00400266095164	6.54860428611112	6.80697479507755	6.80019895070189	6.85466348492247	6.37252133773458
"Rc3h1"	7.29851839544024	7.153001362757	6.72182922379389	7.11441565993995	6.91993360629598	6.7449306945921	6.81076055780576	6.62781686702867	6.81561313015968	7.04988454983369
"Serpinc1"	-1.309627093403	-1.32579332034879	-1.32519710398958	-1.29623742930337	-1.328145560524	-1.27031683506449	-1.30122818090072	-1.32867001067365	-1.32755925266142	-1.32317706905164
"Zbtb37"	5.55321710034856	5.5294505109119	5.31889738926312	5.43636042138084	5.00283287433683	5.43340503201821	5.1720899170394	5.38884850101104	5.42403646770657	5.28349711945442
"Dars2"	3.89141007513426	4.00402091963703	4.3189093807289	4.4877109170917	4.29249646010411	4.27506961906889	4.1427989079018	4.09368981402196	3.88366809950926	4.01181507405687
"Cenpl"	6.97085439463491	7.11670355110517	7.25534172830157	6.71535394759245	6.56858024805316	6.6282667070187	7.12331000870333	6.84140838364313	7.002186095263	6.62763057989855
"Klhl20"	5.45479089121585	5.42006259949715	5.58430796826143	5.54225347953877	5.53288685820372	5.68956850545923	5.26482262614464	5.60527263574323	5.54847566285053	5.07999677965719
"Ankrd45"	-1.8787194565095	-1.87049222731819	-1.88846862558701	-1.87033551235786	-1.8903148029619	-1.89031746522554	-1.89115833598883	-1.89141144120139	-1.88994768603208	-1.8872037798091
"Tex50"	0	0	0	0	0	0	0	0	0	0
"Prdx6"	8.55139720309753	8.66302787568866	8.76162798259239	8.64096838559971	8.99102138369608	9.04212187295844	9.01948117470589	8.90383609711144	9.14247870627295	8.83366843668836
"Tnfsf4"	-1.59111046840091	-1.60337716855646	-1.60292476817072	-1.60318725724146	-1.60516201452082	-1.58292856762123	-1.5839475569511	-1.60649094961235	-1.58248045945884	-1.60139199475546
"Tnfsf18"	-0.511895964668074	-0.532316737079077	-0.532066946699124	-0.494738579761981	-0.469049846365607	-0.533249567632624	-0.474020917257171	-0.533885272027039	-0.435371205084813	-0.531179677118706
"Fasl"	-2.17014891657318	-2.17423927485469	-2.17408842094607	-2.17417594850692	-2.17483443568678	-2.17483551147069	-2.17517529571514	-2.16786270423258	-2.17468608881343	-2.17357731426267
"Suco"	7.76995992386188	7.7240927556889	7.47641615946883	7.72751874867228	7.28114835992671	7.545927114791	7.88843985575986	7.57104432917604	7.83984487856721	7.81513554255575
"4930558K02Rik"	0	0	0	0	0	0	0	0	0	0
"Pigc"	8.53865700201763	8.3624770078275	8.63358515080208	8.48516600718592	8.27337069668413	8.11360377879372	8.43304772017946	8.5624743506281	8.07826512911975	7.99053675787362
"Dnm3"	3.7640822323255	3.798110427835	3.93753804734077	4.20876652334151	3.93593604377113	3.69150153451705	3.73206275526069	3.67740268837326	3.50523337749555	3.94692676977164
"Mettl13"	5.36409587976554	5.49722612237379	5.25410473067665	5.39776539769182	5.32652330558671	5.58416636791946	5.06949864739475	5.10017177213591	5.31060828788802	5.9581740966101
"Vamp4"	5.76581732813725	6.38072651501193	6.22998019404718	6.31999667439558	6.28432681735503	6.19847051647178	6.32385130665138	6.01732338384286	6.08967092636881	5.62324091065247
"Myoc"	1.94793384242001	2.10736405651773	2.14865462076244	2.31294198791575	2.10012512840116	1.8080033639689	1.87306457061304	1.8378001917906	1.80953021479519	1.82181236346728
"7420461P10Rik"	0	0	0	0	0	0	0	0	0	0
"Prrc2c"	6.73634802404022	6.67959506860004	6.82917825858264	6.73102718505676	6.46833001993277	6.78446051731623	6.92539717781763	6.79724833090994	6.83565506136987	6.65263896531882
"Fmo4"	-0.854916562330652	-0.804069766400589	-0.874993981150937	-0.875103922801843	-0.875884891180452	-0.843943820972933	-0.817842817917232	-0.876364867581771	-0.842738186822593	-0.873633034331504
"Fmo1"	1.61364450148341	1.53887238596763	1.50577531413069	1.57631241277923	1.48962325106484	1.45594921077801	1.48279360329965	1.6956478650617	1.6202367262255	1.43036350164486
"Fmo2"	-2.16917889369935	-2.16484581821354	-2.17431353679175	-2.17442761783931	-2.17528587216002	-2.17528727430757	-2.17573013987099	-2.17586344404502	-2.17509252087102	-2.17364737421062
"Fmo6"	0	0	0	0	0	0	0	0	0	0
"Fmo3"	0	0	0	0	0	0	0	0	0	0
"Mroh9"	0	0	0	0	0	0	0	0	0	0
"Prrx1"	9.67677036527866	9.53861501032359	9.33536806357168	9.62282589261141	9.35847438760057	9.45469705735277	9.75456638958497	9.74972876129338	9.42078391198028	9.24327706442304
"Gorab"	5.01577396554938	5.0136484984201	5.05426934061671	5.02319672607355	4.87451439645562	5.14963764325955	5.34597583028084	5.06476356960591	5.27754219790621	5.17043857675269
"Mettl11b"	0	0	0	0	0	0	0	0	0	0
"Kifap3"	6.31287484695769	6.20285360410939	6.46602183281835	6.37256349667139	6.36715146778392	5.95264041680556	6.38413348575902	6.21543031902492	6.09445637292574	6.15873892430494
"Scyl3"	4.71537108896907	4.89733947092737	4.30178707944959	4.69298504035391	4.43077056461657	4.58155325841493	4.67690136466189	4.70436815516906	4.67093089067224	4.29458308397796
"BC055324"	5.43455835931954	5.69267465564573	5.63751356807434	5.53054044343234	5.46548475667667	5.37585940509132	5.63938955706815	5.51092802252692	5.66242296169842	5.04678123738304
"Mettl18"	4.5131013592339	4.4751195704671	4.31739800239875	4.28442665006367	4.16298536988324	4.14127679927672	4.34440506925483	4.21022828468225	3.93444875111426	4.18055779681806
"Sele"	0	0	0	0	0	0	0	0	0	0
"Sell"	0	0	0	0	0	0	0	0	0	0
"Selp"	1.29038838843133	1.22051977899019	1.29862716016568	1.18391767389682	1.29911478772484	1.13472460754502	1.25560866753855	1.09556593829144	1.09898420216349	1.10618967546429
"F5"	3.88403489692146	3.93813785848002	3.76370047456078	3.51908593836647	3.61655889235848	3.53518783604932	3.84770500614827	3.62827071669465	4.10402779674995	3.69574963241063
"Slc19a2"	6.24944912955941	6.32403367082227	6.22215317186852	6.19404611957316	6.65828975051794	6.43339360647162	6.7245570748648	6.83055993500892	6.18642407749722	6.46131457940319
"Ccdc181"	4.14282454394488	3.84154582769511	3.9861047193067	4.00035957833011	4.03139195652645	3.70908437474674	4.02831413544603	4.01608564566123	4.12600164276957	3.63454213089731
"Blzf1"	6.13193145444432	6.26892575087146	6.33583195415783	6.13835239244111	6.08480964192335	6.17218075021625	6.11172740486084	6.22064315494751	6.26846579535876	5.8167367853035
"Nme7"	4.15431731007528	4.65075132144995	4.44341767802007	4.23567520998645	4.46595989410367	4.16302559803951	4.18884813519802	4.19695587974801	4.17911840889481	4.51426698074617
"Atp1b1"	4.70285961774331	5.09047118605385	5.05565205341642	5.10135586914968	4.80829682561347	4.66581361332259	4.37076974908406	4.36048856266283	5.34816874353433	5.00341793955192
"Dpt"	6.50441268653708	6.28971923200792	6.35464975933868	6.42969364477907	5.8528489213234	5.43667131551908	4.9940316183823	5.63981850370151	5.27996265138669	5.18851750199734
"Xcl1"	-2.16842195605451	-2.17471983517285	-2.17448756708882	-2.17462233230004	-2.17563619768158	-2.1756378540541	-2.17616101607331	-2.17631848977779	-2.17540778965186	-2.16228403239983
"Tbx19"	0	0	0	0	0	0	0	0	0	0
"Sft2d2"	6.71549183103784	6.50623567246087	6.661194043942	7.07509771931361	7.1243391034301	6.77881894167954	6.96172945405761	6.9334935797778	6.81186606204093	6.72690444756192
"Tiprl"	9.32254392766923	9.65238155340413	9.309849124552	9.23154770457561	9.1210211474113	9.44824510723337	8.74077811145728	8.8597857239072	9.52856712689587	9.19906784532017
"Gpr161"	4.08207663129075	3.8864087714787	3.95236707968418	3.94306418991645	4.00220686452817	3.9616018565881	4.01882061303623	3.83216812118046	3.97826261372859	3.73761633794008
"Dcaf6"	7.79498062130483	7.29156204605832	7.55494683681952	7.73761791871028	7.3615122478651	7.46444906842977	7.36444735226884	7.52813121551005	7.62061539150981	7.4494446861102
"Mpc2"	7.88928278193093	7.74646710720909	7.58056048757779	7.73001991311028	7.63763954587962	7.61875655306443	7.91041939619723	7.53645760048223	7.68051812179184	7.69196422811399
"Adcy10"	-2.1690166447531	-2.17455519258138	-2.16431083043909	-2.17446944556809	-2.17536106984375	-2.17536252650848	-2.17582261121492	-2.17596109841475	-2.17516020082528	-2.17365886513351
"Mpzl1"	7.12575767894143	7.22495168214213	7.02472221540659	7.08926419667018	7.47881672925061	7.30530136458464	7.3597354396241	7.09592802027255	7.01115524858159	7.16666836470016
"Rcsd1"	1.49420970707121	1.66034398430088	1.49876026368212	1.49616615121318	1.41026442559722	1.44449501818971	1.4056264123404	1.55123787119242	1.41235625419249	1.55443014178018
"Creg1"	8.75176242244462	8.33789022060583	8.65770942649198	8.70891368977824	8.6516551020448	8.19791507375051	8.50944820175842	8.27649248460061	8.19774017219524	8.32472619491719
"Cd247"	-0.951886301088368	-0.972724366453523	-0.861657961331396	-0.898599783224937	-0.973421434462729	-0.973422636010582	-0.973791647781909	-0.973898645488287	-0.973253728428108	-0.970252008447262
"Pou2f1"	6.24333619306491	6.40789734630697	6.12114182003436	6.31102179987637	6.33494400438814	6.41989134475954	6.01935746244422	6.15953637120839	6.25659248501724	5.87833953766636
"Dusp27"	0.11406187189462	0.0928972287888935	0.0933696837561829	0.382707369363546	0.259485539643076	0.0911237374652229	0.0901808748053856	0.0899067444342413	0.091554004600742	0.0950396811760738
"Gpa33"	0	0	0	0	0	0	0	0	0	0
"Mael"	-1.59006636376513	-1.60480302298178	-1.52411712713712	-1.60457487211031	-1.60694725626355	-1.60695113207583	-1.60817529980712	-1.60854377882598	-1.60641279518021	-1.60241812489018
"Ildr2"	4.55008639070676	5.1040819822372	4.7092550270358	4.80973284942833	4.69974772126214	4.07050988065915	3.7005014638213	4.05426442566481	4.21520859198757	4.31840242926573
"Tada1"	8.34319027578349	8.06071788312705	7.88963110357189	7.87636450422631	8.05820259734857	7.95463342795019	8.18248353790775	7.8357354221811	7.99419463855172	7.85543710600684
"Pogk"	5.57070854310994	5.4705052851586	5.83749443201166	5.48171343772189	5.53547133114806	5.22723194214052	5.35920631228766	5.18660680337848	5.33827572748677	5.34774919236527
"Gm4846"	0	0	0	0	0	0	0	0	0	0
"Gm4847"	0	0	0	0	0	0	0	0	0	0
"Fmo9"	0	0	0	0	0	0	0	0	0	0
"Fam78b"	3.48602128165922	3.15061047368608	3.09515843178042	3.32843168449594	2.98876675698525	3.02053526855821	3.16610715105363	3.37670045534852	3.2039521796075	3.1984434700799
"Uck2"	8.61959063768198	8.50238086851846	8.56282983249653	8.35412484410955	8.61356726981288	8.92442242860291	8.8335560438856	8.96961626903366	9.02104112501043	9.10425819109576
"Tmco1"	7.77020619360251	7.34680013491929	7.42418184755883	7.51786140329274	7.60077136595338	7.5745843836616	7.74613575892184	7.61709534169509	7.81598061404897	7.16894985703273
"Aldh9a1"	5.15920881737912	4.67167210597195	5.04929253502921	5.01906362763589	4.97375162680222	4.65775402302826	4.61472564451421	4.89011516564378	4.9682495001684	4.95313416811526
"Mgst3"	2.69417299657371	2.55620677180198	2.56434404716765	2.62380083977571	2.46402630765166	2.66346398779983	2.38930399079356	2.55744654043551	2.56291673054894	2.55574263879433
"Lrrc52"	0	0	0	0	0	0	0	0	0	0
"Rxrg"	-0.846336417266544	-0.86666636629361	-0.86647545656221	-0.794326972997169	-0.804350505894622	-0.835332871207446	-0.867754551185658	-0.838744605464158	-0.867206478786468	-0.865192745806749
"Lmx1a"	2.20933398338413	2.27845854291657	2.15966765556849	2.31254680752066	2.23707244052	1.95495037837284	2.01480280789819	1.98001682585658	1.9194130848487	1.9326257661487
"Pbx1"	8.55653660487854	8.99630783759751	8.97227219962442	9.12435520351626	9.30012473359025	9.14293263644326	8.7677926331505	8.81506857527777	9.14939790528339	9.43804694495821
"Nuf2"	6.88995008989399	7.22824972345951	7.04269329207864	6.62369560293317	7.03928328869541	6.80144012465797	6.76730746214602	6.41317949359889	6.84685361946259	6.60117864394665
"Rgs5"	5.07018375669946	4.4959858098339	4.66707073765622	4.69405572616234	4.33397795937253	4.31007092311091	4.66964458765045	5.00158445245436	4.7585431079271	4.55496669904112
"Rgs4"	6.90896155364835	7.23799648549389	7.53089198862557	7.1576586142591	6.71756779158431	6.96171582188601	6.74453093588869	6.54607504581426	7.11792947867978	7.34341523035184
"Ccdc190"	0	0	0	0	0	0	0	0	0	0
"Hsd17b7"	6.80733387286947	7.34312431408674	7.10215962762228	7.03749232470364	7.05130810386879	7.22197331809933	7.67364449219927	7.2279954156027	7.37205705065548	7.18585894048907
"Ddr2"	9.70225017038482	9.7301258342615	9.84440552677875	9.71218558569751	9.75072055155438	9.66621099303506	9.82711433947625	9.85090679654823	9.73495416193943	9.83223941108147
"Uap1"	7.91742898485984	8.12196781257925	8.04968496261258	7.78313640690547	7.83933617003304	8.10905117420142	8.49629200257857	8.1430224384966	8.55148501428905	8.36454125681407
"Uhmk1"	7.95566470765632	8.2491422540366	8.0481458997856	7.98032155114395	7.78376498412516	8.05880413429203	7.79200385284515	8.34080961860092	8.61384115940644	8.70363264168839
"Sh2d1b2"	0	0	0	0	0	0	0	0	0	0
"Sh2d1b1"	0.705631909743347	0.795500091696459	0.685274521248849	0.684906666589414	0.78075509008823	0.749078416633591	0.856175236889812	0.711649787290751	0.815795011609234	0.731260514664874
"Gm7694"	1.51225400264249	1.54734710627988	1.4785561714604	1.64971488958973	1.49520539301455	1.42823104078291	1.42361232284442	1.67065012959182	1.46542705517337	1.44734494421655
"Nos1ap"	-0.841604935595611	-0.790577117734953	-0.861753636101259	-0.861865413868936	-0.799599407512296	-0.862660783979077	-0.833244933013028	-0.863147738335287	-0.829386382337411	-0.860517935830305
"Spata46"	0	0	0	0	0	0	0	0	0	0
"Olfml2b"	8.24829399820194	8.24603585632025	8.32509739430919	8.30553166185683	7.69844571100748	8.19567058735032	7.94468058367933	7.99678082729394	7.90430487885508	8.11329899735678
"Atf6"	7.5256382793415	7.65368103952821	7.45997827983178	7.3766049518343	7.69267350706104	7.80221476421004	7.57964926185522	7.76937333964216	7.66551987575523	7.43392961248199
"Dusp12"	7.12689349835187	6.8994588949898	6.75377347793991	6.74963629159816	6.78503540213791	6.75420435722984	6.88449537947603	6.67032347950544	6.76819187663549	6.47229196636938
"Gm26620"	0.770211333208336	0.783418113132996	0.6705703700657	0.709987955526662	0.859013795734977	0.735890710606655	0.729953672402083	0.69751229692065	0.703958210525622	0.717608290368146
"Fcrla"	-2.16917889369935	-2.16484581821354	-2.17431353679175	-2.17442761783931	-2.17528587216002	-2.17528727430757	-2.17573013987099	-2.17586344404502	-2.17509252087102	-2.17364737421062
"Fcgr2b"	-1.3376920442907	-1.35277860894658	-1.35222221092728	-1.35254504088864	-1.35497375464188	-1.3003247767874	-1.35560158889675	-1.30570974826095	-1.35442660337976	-1.35033708412555
"Fcgr4"	-1.87937160789881	-1.87202261503081	-1.88808007734259	-1.88827356134896	-1.88972917985884	-1.88973155793243	-1.8740917354811	-1.89070875468451	-1.8894012517513	-1.8869502507163
"Fcgr3"	1.57388725266829	1.70675407162522	1.45818939696759	1.57394658231707	1.45261442416801	1.61769160446559	1.71201752889606	1.62850400347858	1.45367685105245	1.59241256727702
"Cfap126"	1.94850710551707	1.97163263035099	2.07882583752612	1.97403013886544	1.95000320457708	2.12058201255624	2.02228750489057	1.84443082890275	1.81740497920583	2.0357463941008
"Sdhc"	9.60168451278889	9.70495136049545	9.75695151424967	9.57199803645645	9.34701758831706	9.58074913597274	9.33056449535633	9.43404903839189	9.45442754144308	9.51659114134754
"Mpz"	1.91080048703521	1.78412479984465	1.78561598664524	1.86419075802729	1.91355005912634	1.88154799607813	1.95909522717827	2.19340976387264	2.06786674419933	1.99962522286026
